spotify_id,name,followers,popularity,genres,chart_hits,simplified_genres,main_genre
5f7VJjfbwm532GiveGC0ZK,Lil Baby,11530234.0,89,"['atl hip hop', 'atl trap', 'rap', 'trap']","['us (62)', 'gb (16)', 'au (6)', 'at (3)', 'be (6)', 'bg (14)', 'ca (51)', 'cy (10)', 'cz (3)', 'dk (5)', 'do (1)', 'ee (4)', 'fi (3)', 'fr (2)', 'de (3)', 'gr (11)', 'hn (1)', 'hk (2)', 'hu (4)', 'is (20)', 'ie (7)', 'il (4)', 'lv (7)', 'lt (10)', 'lu (16)', 'mt (11)', 'ma (4)', 'nl (5)', 'nz (5)', 'no (8)', 'pa (1)', 'pt (6)', 'ro (13)', 'sa (3)', 'sg (1)', 'sk (4)', 'za (13)', 'se (3)', 'ch (8)', 'tw (2)', 'th (1)', 'ae (7)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,27956268.0,82,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","['us (23)', 'gb (21)', 'ar (18)', 'au (18)', 'at (14)', 'be (18)', 'bo (12)', 'br (21)', 'bg (25)', 'ca (25)', 'cl (8)', 'co (14)', 'cr (16)', 'cy (24)', 'cz (15)', 'dk (12)', 'do (15)', 'ec (9)', 'eg (9)', 'sv (18)', 'ee (17)', 'fi (14)', 'fr (8)', 'de (12)', 'gr (25)', 'gt (11)', 'hn (11)', 'hk (24)', 'hu (24)', 'is (12)', 'in (8)', 'id (10)', 'ie (25)', 'il (11)', 'it (9)', 'jp (10)', 'lv (16)', 'lt (23)', 'lu (20)', 'my (25)', 'mt (22)', 'mx (11)', 'ma (8)', 'nl (17)', 'nz (16)', 'ni (14)', 'no (17)', 'pa (19)', 'py (8)', 'pe (10)', 'ph (19)', 'pl (16)', 'pt (25)', 'ro (14)', 'sa (9)', 'sg (25)', 'sk (25)', 'za (10)', 'kr (3)', 'es (13)', 'se (14)', 'ch (18)', 'tw (26)', 'th (17)', 'tr (6)', 'ae (10)', 'uy (19)', 'vn (13)']","['Pop', 'Pop', 'Pop', 'Pop']",Pop
5EvFsr3kj42KNv97ZEnqij,Shaggy,1795159.0,72,"['dance pop', 'pop rap', 'reggae fusion']","['us (1)', 'gb (2)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'br (1)', 'bg (1)', 'ca (3)', 'cl (2)', 'co (2)', 'cr (1)', 'cz (2)', 'do (1)', 'ec (2)', 'sv (2)', 'ee (1)', 'fi (4)', 'de (1)', 'gr (3)', 'gt (2)', 'hn (2)', 'hk (2)', 'hu (2)', 'is (1)', 'ie (2)', 'it (2)', 'lv (1)', 'lt (1)', 'my (2)', 'mt (1)', 'mx (3)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (2)', 'pa (2)', 'pe (1)', 'ph (2)', 'pl (2)', 'pt (1)', 'sa (1)', 'sg (2)', 'sk (2)', 'es (3)', 'se (1)', 'ch (2)', 'tw (2)', 'tr (2)']","['Pop', 'Hip-Hop', 'Jazz']",Pop
32ogthv0BdaSMPml02X9YB,The Cinematic Orchestra,577750.0,63,"['downtempo', 'electronica', 'ninja', 'nu jazz']","['co (1)', 'pt (1)', 'es (2)']","['Other', 'Other', 'Other', 'Jazz']",Jazz
4QrBoWLm2WNlPdbFhmlaUZ,KEVVO,448041.0,65,"['perreo', 'reggaeton', 'reggaeton flow', 'trap latino']","['ar (1)', 'bo (1)', 'cl (4)', 'co (2)', 'cr (1)', 'do (2)', 'ec (2)', 'sv (2)', 'gt (2)', 'hn (3)', 'ni (2)', 'pa (2)', 'py (2)', 'pe (2)', 'es (3)', 'uy (2)']","['Other', 'Latin', 'Other', 'Other']",Latin
5uCXJWo3WoXgqv3T1RlAbh,Katie Melua,483771.0,58,['uk pop'],['nl (1)'],['Pop'],Pop
04FsFHujpuqonrPXZrEJlK,Dev Negi,532150.0,64,"['desi pop', 'filmi', 'modern bollywood']",['in (3)'],"['Pop', 'Other', 'Other']",Pop
0oXTS2yHUnuji1R7kc9J9a,Pascal Letoublon,88957.0,61,[],"['at (1)', 'be (1)', 'fi (1)', 'fr (1)', 'de (1)', 'lu (1)', 'ch (1)']",[],Other
0uGApGjjFXKwUOAqYBeX7B,Deepend,42031.0,62,"['deep house', 'deep tropical house', 'new french touch', 'pop dance', 'pop edm', 'tropical house']","['at (2)', 'cz (1)', 'fi (1)', 'hu (2)', 'lt (2)', 'lu (1)', 'ro (1)', 'sk (1)', 'se (2)']","['Electronic', 'Electronic', 'Other', 'Other', 'Electronic', 'Electronic']",Electronic
3k68C6mNMJL6OaAdWeW2ZF,Diego & Victor Hugo,2195484.0,71,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']","['br (18)', 'py (1)', 'pt (1)']","['Other', 'Other', 'Pop', 'Other']",Pop
2xaAOVImG2O6lURwqperlD,Catfish and the Bottlemen,955039.0,63,"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']",['gb (18)'],"['Rock', 'Rock', 'Rock', 'Pop', 'Rock']",Rock
0L1f9i3L3fkMNENljDOsjG,Rocco Hunt,1443175.0,67,"['italian hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano']","['it (40)', 'ch (2)']","['Hip-Hop', 'Pop', 'Other', 'Other']",Hip-Hop
5RZjpmuD14JKXvB8Ry1G1u,Amanda Seyfried,85707.0,67,"['hollywood', 'pop']","['gb (2)', 'hu (1)', 'is (3)', 'ie (3)', 'nz (1)', 'no (2)']","['Other', 'Pop']",Pop
2IHoZ3RrDJIikMRsYgHjhy,Kizo,782321.0,65,"['polish hip hop', 'polish trap']",['pl (49)'],"['Hip-Hop', 'Hip-Hop']",Hip-Hop
6L7j9oK58YpVLZClqX0iF4,ARY,11347.0,59,"['german hip hop', 'german trap']","['at (2)', 'de (2)', 'lu (1)', 'ch (1)']","['Hip-Hop', 'Hip-Hop']",Hip-Hop
54dqxLAclwu0QSaTwCyCaF,Neffa,282784.0,56,"['italian adult pop', 'italian hip hop', 'italian indie pop', 'italian underground hip hop', 'rap napoletano']",['it (5)'],"['Pop', 'Hip-Hop', 'Pop', 'Hip-Hop', 'Other']",Pop
73c2MjCAFNyKYIs7nBlqG2,Marisela,1539543.0,66,"['latin pop', 'ranchera']",['ni (2)'],"['Pop', 'Other']",Pop
5zId1SmYy46E9v2KQsSTFR,Whales,31852.0,59,"['bass trap', 'dubstep', 'gaming edm']",['sa (1)'],"['Hip-Hop', 'Electronic', 'Electronic']",Electronic
4vIsAZx8AolYa6paJphDGY,Nirvair Pannu,243517.0,59,"['desi pop', 'punjabi pop']",['in (1)'],"['Pop', 'Pop']",Pop
3J7r4VsNmuWixU0nXvyPd8,Kalash,470056.0,61,"['french hip hop', 'pop urbaine', 'rap antillais', 'trap antillais']","['at (1)', 'be (2)', 'fr (17)', 'de (1)', 'it (1)', 'lu (4)', 'ma (1)', 'ch (3)']","['Hip-Hop', 'Other', 'Other', 'Other']",Hip-Hop
60XHOAhvEBiV6BGBOv8ClM,La Joaqui,144621.0,60,"['argentine hip hop', 'rap latina']","['ar (2)', 'uy (2)']","['Hip-Hop', 'Other']",Hip-Hop
2eRNMtoi82UZUuaL6naDjA,Cœur De Pirate,451651.0,57,"['chanson', 'french pop', 'nouvelle chanson francaise']","['ca (1)', 'fr (1)']","['Other', 'Pop', 'Other']",Pop
0MZ55DwuMQ1B2TXq9lcrE4,Kraftklub,762956.0,63,"['german indie', 'german pop', 'german rock']","['at (4)', 'de (16)', 'lu (1)', 'ch (1)']","['Other', 'Pop', 'Rock']",Pop
1yzgJmZf5CxtFfGfRFm4Si,Gajendra Verma,1688081.0,62,"['desi pop', 'filmi', 'modern bollywood']",['in (5)'],"['Pop', 'Other', 'Other']",Pop
5GIcOzVFTNnzArytjmTkW8,Bizzey,368880.0,62,"['dutch hip hop', 'dutch rap pop']","['be (6)', 'nl (53)', 'tr (1)']","['Hip-Hop', 'Pop']",Hip-Hop
39yVoqm6sYFvvqF1RciUVf,Carlos Rivera,3727370.0,72,"['latin arena pop', 'latin pop', 'mexican pop']","['ar (1)', 'bo (4)', 'co (1)', 'cr (5)', 'ec (2)', 'gt (3)', 'hn (1)', 'mx (13)', 'pa (1)', 'pe (3)', 'uy (2)']","['Pop', 'Pop', 'Pop']",Pop
6ghiFYcwn2Vzl6K50U0UPz,Michael Ray,430842.0,56,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']","['us (1)', 'ca (1)', 'tw (1)']","['Country', 'Country', 'Pop', 'Other', 'Rock']",Country
1KQJOTeIMbixtnSWY4sYs2,Paky,491113.0,71,"['italian hip hop', 'trap italiana']",['it (22)'],"['Hip-Hop', 'Other']",Hip-Hop
3lDpdwM8KILepMHqBWUhIA,The Struts,314006.0,58,"['glam rock', 'modern alternative rock', 'modern rock']","['pl (1)', 'ch (1)']","['Rock', 'Rock', 'Rock']",Rock
6SGCqG5HEr5gFZR9ct8wID,Matías Valdez,44663.0,58,['cumbia pop'],['uy (11)'],['Pop'],Pop
6y5amJcTjeDgLXIjtQLMst,SAYGRACE,173252.0,57,"['dance pop', 'pop', 'r&b']","['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (2)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)']","['Pop', 'Pop', 'R&B']",Pop
4mYFgEjpQT4IKOrjOUKyXu,Wheatus,126347.0,63,['pop rock'],"['gb (1)', 'au (1)', 'at (1)', 'de (1)', 'ie (2)']",['Rock'],Rock
78sIlhMniFgXlOrNWnPtIl,Tegi Pannu,196582.0,61,"['desi hip hop', 'desi pop', 'punjabi pop']",['in (4)'],"['Hip-Hop', 'Pop', 'Pop']",Pop
1S2S00lgLYLGHWA44qGEUs,Gen Hoshino,1412333.0,64,"['j-acoustic', 'j-pop', 'japanese singer-songwriter']","['hk (2)', 'jp (21)', 'kr (2)', 'tw (2)', 'th (2)']","['Other', 'Pop', 'Other']",Pop
78xUyw6FkVZrRAtziFdtdu,The Roots,1216070.0,59,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'philly rap', 'political hip hop', 'southern hip hop']",['fr (1)'],"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
4Sm7JCttzWMwHJtb3UJ8SY,Mocedades,584481.0,56,"['bolero', 'cancion melodica', 'latin pop', 'pop romantico', 'ranchera']",['mx (1)'],"['Other', 'Other', 'Pop', 'Other', 'Other']",Pop
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,90775.0,65,"['hip hop', 'rap', 'southern hip hop', 'trap']","['us (10)', 'gb (3)', 'au (1)', 'at (2)', 'be (1)', 'bg (3)', 'ca (7)', 'cy (2)', 'dk (1)', 'eg (1)', 'ee (1)', 'fi (1)', 'de (2)', 'gr (2)', 'hu (1)', 'is (5)', 'ie (1)', 'il (1)', 'lv (3)', 'lt (2)', 'lu (3)', 'ma (3)', 'nl (1)', 'nz (1)', 'no (1)', 'pt (1)', 'ro (4)', 'ru (1)', 'sa (1)', 'sk (2)', 'za (7)', 'kr (2)', 'se (1)', 'ch (3)', 'ae (3)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
4KJ6jujcNPzOyhdNoiNftp,lovelytheband,360970.0,61,"['indie poptimism', 'modern alternative rock', 'modern rock']","['us (1)', 'ca (1)', 'ee (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'nz (1)', 'sk (1)', 'tw (1)']","['Other', 'Rock', 'Rock']",Rock
48h12D3cJbqfn1ReVL9qbw,Strat,29039.0,56,['greek drill'],"['cy (2)', 'gr (15)']",['Hip-Hop'],Hip-Hop
38Bf9u0Tg0JOEcjxzqSuAj,JR Torres,53365.0,60,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",['mx (1)'],"['Other', 'Other', 'Other', 'Other', 'Other']",Other
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,9951370.0,83,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']","['us (17)', 'gb (10)', 'au (15)', 'at (1)', 'be (3)', 'bg (4)', 'ca (14)', 'cy (1)', 'dk (13)', 'ee (7)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (2)', 'hk (1)', 'hu (1)', 'is (20)', 'id (1)', 'ie (8)', 'lv (5)', 'lt (8)', 'lu (2)', 'mt (1)', 'nl (1)', 'nz (14)', 'no (7)', 'pl (1)', 'pt (6)', 'ro (1)', 'sa (1)', 'sg (2)', 'sk (3)', 'za (4)', 'se (6)', 'ch (3)', 'ae (2)']","['Hip-Hop', 'Hip-Hop', 'R&B', 'Pop']",Hip-Hop
12GqGscKJx3aE4t07u7eVZ,Peso Pluma,72985.0,72,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana']","['sv (1)', 'gt (2)', 'hn (1)', 'mx (2)', 'ni (1)']","['Other', 'Other', 'Other', 'Other']",Other
2QslFlDyZVpLYwfqyRDkNs,Onur Can Özcan,1079883.0,60,"['turkce slow sarkilar', 'turkish pop']",['tr (4)'],"['Other', 'Pop']",Pop
1wKDGglKV4FsFS85r2Dmpr,Airbag,363911.0,61,['argentine rock'],"['ar (3)', 'uy (1)']",['Rock'],Rock
04QHNiih9ZesPvals6II1h,MC Marks,887752.0,69,"['funk carioca', 'funk consciente', 'funk ostentacao', 'funk paulista']","['br (2)', 'pt (1)']","['Other', 'Other', 'Other', 'Other']",Other
3cjEqqelV9zb4BYE3qDQ4O,EXO,9151459.0,69,"['k-pop', 'k-pop boy group']","['bg (6)', 'hk (11)', 'id (37)', 'jp (2)', 'lt (1)', 'my (35)', 'ph (14)', 'sg (15)', 'kr (6)', 'tw (16)', 'th (26)', 'vn (16)']","['Pop', 'Other']",Pop
2ufQfSFDFXfMS7MEMzdGZE,Białas,520650.0,66,"['polish hip hop', 'polish trap']",['pl (55)'],"['Hip-Hop', 'Hip-Hop']",Hip-Hop
4KWTAlx2RvbpseOGMEmROg,R.E.M.,3671605.0,72,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']","['ar (1)', 'au (1)', 'be (1)', 'cr (1)', 'nz (1)', 'pe (1)', 'pl (1)', 'es (2)', 'tr (1)']","['Rock', 'Other', 'Other', 'Rock', 'Rock']",Rock
74YbW6s8CZdaYLxJU9HeS7,Mister You,968075.0,61,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","['fr (8)', 'ma (5)']","['Other', 'Hip-Hop', 'Other', 'Other']",Hip-Hop
6YqdtpUutxodni6lUD4stM,WANIMA,1128711.0,60,"['j-pop', 'j-punk', 'j-rock', 'japanese pop punk', 'japanese punk rock']",['jp (8)'],"['Pop', 'Rock', 'Rock', 'Rock', 'Rock']",Rock
4QFG9KrGWEbr6hNA58CAqE,Aleman,4091128.0,74,"['mexican hip hop', 'trap mexicano']",['mx (10)'],"['Hip-Hop', 'Other']",Hip-Hop
4cSYNpczcvTUpnPMFDLsIc,Raaban,418984.0,58,[],"['at (1)', 'br (1)', 'cl (1)', 'co (1)', 'cz (2)', 'dk (5)', 'ec (1)', 'sv (1)', 'ee (8)', 'fi (15)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hu (3)', 'is (1)', 'ie (1)', 'it (1)', 'lv (2)', 'lt (4)', 'mt (1)', 'nl (1)', 'no (14)', 'pa (1)', 'py (1)', 'pt (1)', 'ro (1)', 'sk (2)', 'es (1)', 'se (13)', 'ch (1)', 'tr (1)', 'uy (1)']",[],Other
19MVxKZZdPj2X0F8pi0OCT,Sukhwinder Singh,379324.0,66,"['classic bollywood', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",['in (1)'],"['Other', 'Hip-Hop', 'Pop', 'Other', 'Other']",Hip-Hop
1b7AEdUSudOQoZF5ebUxCL,Humbe,367856.0,62,['monterrey indie'],"['bo (4)', 'cr (3)', 'ec (4)', 'sv (4)', 'gt (3)', 'hn (4)', 'mx (4)', 'ni (2)', 'pa (2)', 'py (1)', 'pe (5)']",['Other'],Other
6aHaYKL09sA8L260zXNlVR,andreas odbjerg,37083.0,58,"['danish pop', 'scandinavian r&b']",['dk (7)'],"['Pop', 'R&B']",Pop
0AsThoR4KZSVktALiNcQwW,Chloe x Halle,1857184.0,60,"['alternative r&b', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']","['us (1)', 'my (1)', 'nz (1)', 'za (2)']","['R&B', 'Pop', 'Pop', 'Pop', 'R&B', 'Hip-Hop', 'Other']",Pop
6vWDO969PvNqNYHIOW5v0m,Beyoncé,32087569.0,88,"['dance pop', 'pop', 'r&b']","['us (31)', 'gb (34)', 'ar (2)', 'au (27)', 'at (5)', 'be (25)', 'bo (1)', 'br (32)', 'bg (17)', 'ca (25)', 'cl (2)', 'co (2)', 'cr (3)', 'cy (14)', 'cz (6)', 'dk (13)', 'do (7)', 'ec (2)', 'eg (1)', 'sv (2)', 'ee (16)', 'fi (7)', 'fr (13)', 'de (6)', 'gr (9)', 'gt (2)', 'hn (2)', 'hk (7)', 'hu (9)', 'is (35)', 'in (1)', 'id (2)', 'ie (37)', 'il (10)', 'it (4)', 'lv (13)', 'lt (19)', 'lu (15)', 'my (7)', 'mt (9)', 'mx (2)', 'ma (2)', 'nl (23)', 'nz (24)', 'ni (1)', 'no (16)', 'pa (5)', 'py (2)', 'pe (2)', 'ph (10)', 'pl (11)', 'pt (24)', 'ro (5)', 'sa (2)', 'sg (10)', 'sk (8)', 'za (26)', 'kr (5)', 'es (4)', 'se (17)', 'ch (13)', 'tw (11)', 'th (2)', 'tr (6)', 'ae (13)', 'uy (2)', 'vn (2)']","['Pop', 'Pop', 'R&B']",Pop
7gmUEqRjXK144s5jQMVc8c,Yanix,267840.0,56,"['russian hip hop', 'russian trap']","['ru (5)', 'ua (4)']","['Hip-Hop', 'Hip-Hop']",Hip-Hop
0ru4hXR4RJY1mikvbQKgWa,Jon Lajoie,144988.0,57,"['comedy rap', 'comic', 'parody']","['at (1)', 'cy (1)', 'cz (1)', 'hu (1)', 'in (1)', 'sa (1)', 'sk (1)', 'ch (1)']","['Hip-Hop', 'Other', 'Other']",Hip-Hop
2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,807103.0,64,"['pop punk', 'uk pop punk']","['gb (1)', 'id (1)']","['Rock', 'Rock']",Rock
5re6NsyXzHg6uvNimzQ3F6,Jota Quest,1988986.0,63,"['brazilian rock', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",['br (1)'],"['Rock', 'Other', 'Other', 'Other', 'Other']",Rock
40KlwpvpKEQtZTJgbml8lT,Teoman,1866271.0,64,"['turkish pop', 'turkish rock']",['tr (11)'],"['Pop', 'Rock']",Pop
3KNIG74xSTc3dj0TRy7pGX,BLEU,1159612.0,67,"['alabama rap', 'pop rap', 'r&b', 'rap', 'trap']","['us (1)', 'gb (1)', 'ca (1)', 'za (1)']","['Hip-Hop', 'Hip-Hop', 'R&B', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
581C5Qwl87TskfBEzuoisu,Cafuné,104061.0,69,['brooklyn indie'],"['us (1)', 'id (1)', 'sa (1)', 'sg (1)', 'ae (1)']",['Other'],Other
0huGjMyP507tBCARyzSkrv,Cordae,1803987.0,68,"['dmv rap', 'hip hop', 'rap', 'trap', 'underground hip hop']","['us (5)', 'au (1)', 'ca (3)', 'ie (1)', 'lu (1)', 'nz (1)', 'no (1)', 'za (2)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
4h8pGxEIOi7j4me1yhYxlD,LSP,676616.0,56,"['belarusian hip hop', 'russian alt pop', 'russian hip hop', 'russian pop']","['ee (1)', 'lv (1)', 'ru (35)', 'ua (26)']","['Hip-Hop', 'Pop', 'Hip-Hop', 'Pop']",Hip-Hop
2Cd98zHVdZeOCisc6Gi2sB,Technotronic,226647.0,57,"['eurodance', 'europop', 'hip house', 'new beat']","['ar (1)', 'es (1)']","['Other', 'Pop', 'Electronic', 'Other']",Pop
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,922306.0,61,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']","['ca (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'lv (1)', 'lt (1)', 'my (2)', 'ph (2)', 'sg (1)', 'sk (1)', 'tw (1)', 'tr (1)']","['Pop', 'Other', 'Pop', 'Pop']",Pop
06nevPmNVfWUXyZkccahL8,Gregory Porter,555161.0,60,"['contemporary vocal jazz', 'jazz pop', 'neo soul', 'vocal jazz']","['be (1)', 'fr (1)', 'de (1)', 'nl (4)']","['Jazz', 'Pop', 'R&B', 'Jazz']",Jazz
2UqRkW2wfEkZmyvKyTTv2W,Ulises Bueno,1542894.0,59,['cuarteto'],['ar (4)'],['Other'],Other
5hHcAWKNV84BEbkRnbQ6A7,Kensington,420722.0,57,"['dutch indie rock', 'dutch pop', 'dutch rock']","['hu (1)', 'nl (24)']","['Rock', 'Pop', 'Rock']",Rock
0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,395854.0,63,"['new wave pop', 'pop rock']",['py (1)'],"['Pop', 'Rock']",Pop
5p7mWeX4RlvqBCxylfiXdE,KC Rebell,1159849.0,63,"['deep german hip hop', 'german drill', 'german hip hop']","['at (54)', 'de (69)', 'lu (20)', 'ch (46)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,6028684.0,74,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']","['us (1)', 'ca (1)', 'ee (1)', 'fi (1)', 'is (2)', 'lv (1)', 'lt (1)', 'nz (1)', 'sa (2)']","['Hip-Hop', 'Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
19ra5tSw0tWufvUp8GotLo,George Michael,3898805.0,71,['dance pop'],"['gb (3)', 'ar (1)', 'au (2)', 'be (3)', 'bg (3)', 'cl (1)', 'cr (1)', 'cy (1)', 'dk (2)', 'ec (1)', 'sv (1)', 'fi (1)', 'gr (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (2)', 'ie (3)', 'it (2)', 'lt (1)', 'lu (2)', 'mt (1)', 'nl (2)', 'ni (1)', 'pe (1)', 'pl (2)', 'pt (3)', 'sa (1)', 'sk (1)', 'es (2)', 'se (3)', 'tr (1)']",['Pop'],Pop
45gHcnDnMC15sgx3VL7ROG,42 Dugg,710893.0,74,"['detroit trap', 'rap', 'southern hip hop', 'trap']","['us (2)', 'ca (1)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
2rPOaAdN74S2D0Kw3ImL5O,Elpatron970,122585.0,60,"['drill espanol', 'rap espanol', 'urbano espanol']",['es (1)'],"['Other', 'Other', 'Other']",Other
7f0OLhGgBMX9fUjm1dcPip,Alice Merton,319980.0,57,[],"['gb (1)', 'at (3)', 'bg (1)', 'cy (1)', 'fr (1)', 'de (2)', 'is (1)', 'ie (1)', 'il (1)', 'it (1)', 'lu (1)', 'pl (2)', 'sk (1)', 'ch (1)', 'tr (1)']",[],Other
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,7592797.0,73,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']","['us (6)', 'gb (9)', 'au (8)', 'at (8)', 'be (7)', 'bo (2)', 'br (5)', 'bg (9)', 'ca (8)', 'co (1)', 'cy (5)', 'cz (8)', 'dk (7)', 'do (1)', 'sv (1)', 'ee (11)', 'fi (9)', 'fr (6)', 'de (9)', 'gr (8)', 'gt (3)', 'hn (1)', 'hk (8)', 'hu (11)', 'is (7)', 'in (2)', 'id (4)', 'ie (9)', 'il (3)', 'it (6)', 'jp (4)', 'lv (9)', 'lt (11)', 'lu (7)', 'my (8)', 'mt (8)', 'mx (2)', 'nl (7)', 'nz (7)', 'no (9)', 'pa (3)', 'py (1)', 'ph (8)', 'pl (7)', 'pt (7)', 'ro (4)', 'ru (1)', 'sg (8)', 'sk (9)', 'za (1)', 'es (4)', 'se (6)', 'ch (9)', 'tw (11)', 'th (5)', 'tr (6)', 'ua (1)', 'ae (1)', 'uy (2)', 'vn (3)']","['Pop', 'Electronic', 'Pop', 'Pop', 'Hip-Hop', 'Pop', 'Electronic', 'Pop']",Pop
7zFBW2JxM4bgTTKxCRcS8Q,Hiphop Tamizha,5882014.0,65,"['desi hip hop', 'tamil hip hop', 'tamil pop']",['in (4)'],"['Hip-Hop', 'Hip-Hop', 'Pop']",Hip-Hop
3iTsJGG39nMg9YiolUgLMQ,Morrissey,929637.0,59,"['britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']",['py (1)'],"['Pop', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Other']",Rock
32x1uogH2zajP85pzZAtuE,Axel,1353402.0,56,"['argentine telepop', 'latin arena pop', 'latin pop']","['ar (4)', 'mx (1)', 'es (2)', 'uy (1)']","['Pop', 'Pop', 'Pop']",Pop
7zVYyYhGZxvPHPuhzReYHP,Ziynet Sali,1049717.0,60,"['turkish pop', 'turkish trap pop']",['tr (10)'],"['Pop', 'Pop']",Pop
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,15862633.0,86,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']","['us (4)', 'gb (29)', 'ar (16)', 'au (13)', 'at (2)', 'be (16)', 'bo (7)', 'br (11)', 'bg (25)', 'ca (4)', 'cl (7)', 'co (8)', 'cr (5)', 'cy (8)', 'cz (13)', 'dk (2)', 'do (1)', 'ec (6)', 'eg (2)', 'sv (3)', 'ee (12)', 'fi (4)', 'fr (2)', 'de (1)', 'gr (17)', 'gt (1)', 'hn (3)', 'hk (1)', 'hu (16)', 'is (5)', 'id (5)', 'ie (27)', 'il (15)', 'it (4)', 'lv (14)', 'lt (17)', 'lu (3)', 'my (7)', 'mt (12)', 'mx (8)', 'nl (3)', 'nz (10)', 'ni (2)', 'no (2)', 'pa (2)', 'py (5)', 'pe (4)', 'ph (2)', 'pl (19)', 'pt (23)', 'ro (16)', 'sa (2)', 'sg (4)', 'sk (15)', 'es (7)', 'ch (2)', 'tw (2)', 'th (5)', 'tr (11)', 'ua (4)', 'ae (4)', 'uy (5)', 'vn (1)']","['Rock', 'Rock', 'Other', 'Rock', 'Other']",Rock
378dH6EszOLFShpRzAQkVM,Lindsey Stirling,1943879.0,64,"['bow pop', 'pop violin']",['at (1)'],"['Pop', 'Other']",Pop
